Fecha-Hora  (UTC),Lat(°),Long(°),Prof(Km),Mag.,Tipo Mag.,Rms(Seg),Gap(°),Error Lat(Km),Error Long(Km),Error Prof(Km),Region,Estado,lat_corregida,lon_corregida,municipio,departamento,cod_municipio,cod_departamento
44584.11133101852,6442,-74538,0.012,0.1088,MLr_vmm,0.4,90,45658.0,45658.0,45778.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.442,-74.538,PUERTO BERRÍO,ANTIOQUIA,579,05
44584.11435185185,6496,-74386,0.03,0.1166,MLr_vmm,0.4,79,45717.0,45717.0,45778.0,"Cimitarra - Santander, Colombia",Manual,6.496,-74.386,CIMITARRA,SANTANDER,190,68
44584.24034722222,6200,-73699,0.032,0.1198,MLr_vmm,0.7,105,45809.0,45809.0,45691.0,"Vélez - Santander, Colombia",Manual,6.2,-73.699,VÉLEZ,SANTANDER,861,68
44584.29837962963,6859,-73508,0.0,0.2305,MLr_vmm,45717.0,51,45778.0,45778.0,45841.0,"San Vicente de Chucurí - Santander, Colombia",Manual,6.859,-73.508,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
44584.41675925926,6183,-74252,0.0,9.9e-05,MLr_vmm,0.5,156,45778.0,45778.0,5.0,"Cimitarra - Santander, Colombia",Manual,6.183,-74.252,CIMITARRA,SANTANDER,190,68
44584.422372685185,6787,-73501,0.002,0.00011599999999999999,MLr_vmm,0.6,108,45809.0,45809.0,45695.0,"El Carmen - Santander, Colombia",Manual,6.787,-73.501,EL CARMEN,SANTANDER,235,68
44584.42517361111,6790,-73501,0.005,0.0865,MLr_vmm,0.4,109,0.8,0.8,45659.0,"San Vicente de Chucurí - Santander, Colombia",Manual,6.79,-73.501,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
44584.84706018519,7018,-73965,0.01,0.1817,MLr_vmm,0.3,200,45690.0,45690.0,45723.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.018,-73.965,YONDÓ (Casabe),ANTIOQUIA,893,05
44584.91836805556,6387,-73801,0.0,0.1263,MLr_vmm,0.8,108,45779.0,45779.0,45816.0,"Landázuri - Santander, Colombia",Manual,6.387,-73.801,LANDÁZURI,SANTANDER,385,68
44586.29246527778,6524,-73604,0.018,0.0967,MLr_vmm,0.3,137,1.0,1.0,45749.0,"Simacota - Santander, Colombia",Manual,6.524,-73.604,SIMACOTA,SANTANDER,745,68
44586.32491898148,6775,-73289,0.036,0.1154,MLr_vmm,0.3,112,0.9,0.9,45839.0,"Zapatoca - Santander, Colombia",Manual,6.775,-73.289,ZAPATOCA,SANTANDER,895,68
44589.07491898148,5960,-74284,0.017,0.0676,MLr_vmm,0.4,110,1.0,1.0,45810.0,"Puerto Boyacá - Boyacá, Colombia",Manual,5.96,-74.284,PUERTO BOYACÁ,BOYACÁ,572,15
44590.03892361111,6634,-73538,0.0,0.0978,MLr_vmm,45658.0,111,45811.0,45811.0,45726.0,"El Carmen - Santander, Colombia",Manual,6.634,-73.538,EL CARMEN,SANTANDER,235,68
44590.12425925926,6224,-74128,0.021,0.1691,MLr_vmm,0.8,67,45658.0,45658.0,45661.0,"Bolivar - Santander, Colombia",Manual,6.224,-74.128,BOLÍVAR,SANTANDER,101,68
44591.33018518519,6239,-74468,0.001,0.2304,MLr_vmm,1.0,67,45658.0,45658.0,45902.0,"Bolivar - Santander, Colombia",Manual,6.239,-74.468,BOLÍVAR,SANTANDER,101,68
44591.40739583333,6783,-73633,0.015,0.1372,MLr_vmm,0.1,166,0.4,0.4,45748.0,"El Carmen - Santander, Colombia",Manual,6.783,-73.633,EL CARMEN,SANTANDER,235,68
44591.80273148148,7028,-74231,0.007,0.1934,MLr_vmm,0.6,132,0.8,0.8,45810.0,"Cantagallo - Bolívar, Colombia",Manual,7.028,-74.231,CANTAGALLO,BOLÍVAR,160,13
44591.89991898148,7407,-73246,0.017,0.1468,MLr_vmm,0.7,223,45750.0,45750.0,45692.0,"Rionegro - Santander, Colombia",Manual,7.407,-73.246,RIONEGRO,SANTANDER,615,68
44592.56774305556,9037,-73908,0.028,0.3043,MLr_vmm,45658.0,109,45717.0,45717.0,45871.0,"El Banco - Magdalena, Colombia",Manual,9.037,-73.908,EL BANCO,MAGDALENA,245,47
44592.68986111111,7038,-74242,0.005,0.1157,MLr_vmm,0.2,133,0.9,0.9,45811.0,"Cantagallo - Bolívar, Colombia",Manual,7.038,-74.242,CANTAGALLO,BOLÍVAR,160,13
44593.10616898148,7034,-74256,0.013,0.0993,MLr_vmm,0.2,132,45809.0,45809.0,45695.0,"Cantagallo - Bolívar, Colombia",Manual,7.034,-74.256,CANTAGALLO,BOLÍVAR,160,13
44593.14050925926,6449,-74500,0.039,3.5e-05,MLr_vmm,0.2,130,45901.0,45901.0,45778.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.449,-74.5,PUERTO BERRÍO,ANTIOQUIA,579,05
44593.216157407405,6219,-74166,0.048,0.0796,MLr_vmm,0.5,147,45718.0,45718.0,45906.0,"Cimitarra - Santander, Colombia",Manual,6.219,-74.166,CIMITARRA,SANTANDER,190,68
44593.392858796295,7021,-74236,0.013,0.0809,MLr_vmm,0.3,148,0.9,0.9,45780.0,"Cantagallo - Bolívar, Colombia",Manual,7.021,-74.236,CANTAGALLO,BOLÍVAR,160,13
44594.95207175926,6992,-73377,0.002,0.1325,MLr_vmm,0.4,131,0.8,0.8,45690.0,"Zapatoca - Santander, Colombia",Manual,6.992,-73.377,ZAPATOCA,SANTANDER,895,68
44595.00929398148,7024,-74239,0.009,0.1391,MLr_vmm,0.1,131,0.3,0.3,45690.0,"Cantagallo - Bolívar, Colombia",Manual,7.024,-74.239,CANTAGALLO,BOLÍVAR,160,13
44598.12689814815,6254,-74114,0.0,0.0902,MLr_vmm,0.6,99,45839.0,45839.0,6.0,"Cimitarra - Santander, Colombia",Manual,6.254,-74.114,CIMITARRA,SANTANDER,190,68
44599.10733796296,7245,-73848,0.02,0.1701,MLr_vmm,0.6,131,2.0,2.0,45697.0,"Puerto Wilches - Santander, Colombia",Manual,7.245,-73.848,PUERTO WILCHES,SANTANDER,575,68
44600.43487268518,6242,-73868,0.017,0.1632,MLr_vmm,0.3,154,0.9,0.9,45810.0,"Landázuri - Santander, Colombia",Manual,6.242,-73.868,LANDÁZURI,SANTANDER,385,68
44604.358310185184,6298,-74378,0.017,0.0738,MLr_vmm,0.7,115,45691.0,45691.0,45906.0,"Cimitarra - Santander, Colombia",Manual,6.298,-74.378,CIMITARRA,SANTANDER,190,68
44605.94440972222,6131,-74305,0.004,0.000165,MLr_vmm,0.8,54,45658.0,45658.0,45660.0,"Cimitarra - Santander, Colombia",Manual,6.131,-74.305,CIMITARRA,SANTANDER,190,68
44606.180347222224,6268,-74345,0.016,0.0692,MLr_vmm,0.5,118,45839.0,45839.0,45812.0,"Cimitarra - Santander, Colombia",Manual,6.268,-74.345,CIMITARRA,SANTANDER,190,68
44606.23799768519,6309,-73828,0.033,0.1386,MLr_vmm,0.5,81,45689.0,45689.0,3.0,"Landázuri - Santander, Colombia",Manual,6.309,-73.828,LANDÁZURI,SANTANDER,385,68
44607.95438657407,6817,-74464,0.002,0.1483,MLr_vmm,0.6,72,0.9,0.9,45902.0,"Remedios - Antioquia, Colombia",Manual,6.817,-74.464,REMEDIOS,ANTIOQUIA,604,05
44607.95659722222,6502,-74458,0.009,0.0275,MLr_vmm,45717.0,140,45844.0,45844.0,45752.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.502,-74.458,PUERTO BERRÍO,ANTIOQUIA,579,05
44608.003912037035,6519,-73589,0.012,0.1707,MLr_vmm,0.9,61,45717.0,45717.0,45720.0,"Santa Helena del Opón - Santander, Colombia",Manual,6.519,-73.589,SANTA HELENA DEL OPÓN,SANTANDER,720,68
44608.23148148148,7209,-73796,0.027,0.1295,MLr_vmm,0.2,100,0.4,0.4,45809.0,"Barrancabermeja - Santander, Colombia",Manual,7.209,-73.796,BARRANCABERMEJA,SANTANDER,081,68
44608.52758101852,6495,-74180,0.0,0.000154,MLr_vmm,1.0,252,45814.0,45814.0,45727.0,"Cimitarra - Santander, Colombia",Manual,6.495,-74.18,CIMITARRA,SANTANDER,190,68
44609.812685185185,6742,-74529,0.009,0.1621,MLr_vmm,0.5,95,0.7,0.7,45659.0,"Remedios - Antioquia, Colombia",Manual,6.742,-74.529,REMEDIOS,ANTIOQUIA,604,05
44612.348958333336,6608,-74375,0.024,0.1729,MLr_vmm,0.6,65,0.7,0.7,45717.0,"Cimitarra - Santander, Colombia",Manual,6.608,-74.375,CIMITARRA,SANTANDER,190,68
44612.71266203704,7505,-73883,0.014,0.000169,MLr_vmm,0.2,128,0.6,0.6,45902.0,"Puerto Wilches - Santander, Colombia",Manual,7.505,-73.883,PUERTO WILCHES,SANTANDER,575,68
44613.19559027778,6567,-73619,0.023,0.0865,MLr_vmm,0.4,127,45809.0,45809.0,45756.0,"El Carmen - Santander, Colombia",Manual,6.567,-73.619,EL CARMEN,SANTANDER,235,68
44613.253171296295,6758,-74480,0.017,0.1196,MLr_vmm,0.3,99,0.6,0.6,45778.0,"Remedios - Antioquia, Colombia",Manual,6.758,-74.48,REMEDIOS,ANTIOQUIA,604,05
44613.255960648145,7947,-74238,0.01,4.5778,MLr_vmm,0.4,199,45689.0,45689.0,45661.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.947,-74.238,SANTA ROSA DEL SUR,BOLÍVAR,688,13
44614.24828703704,6344,-74521,0.017,0.1131,MLr_vmm,0.3,117,45689.0,45689.0,45870.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.344,-74.521,PUERTO BERRÍO,ANTIOQUIA,579,05
44614.367997685185,7225,-73806,0.027,0.1587,MLr_vmm,0.3,99,0.6,0.6,45778.0,"Puerto Wilches - Santander, Colombia",Manual,7.225,-73.806,PUERTO WILCHES,SANTANDER,575,68
44615.20960648148,8362,-73369,0.045,0.1328,MLr_vmm,0.2,196,45692.0,45692.0,45690.0,"González - Cesar, Colombia",Manual,8.362,-73.369,GONZÁLEZ,CESAR,310,20
44615.28130787037,6343,-74507,0.017,0.00014199999999999998,MLr_vmm,0.5,113,45717.0,45717.0,2.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.343,-74.507,PUERTO BERRÍO,ANTIOQUIA,579,05
44616.360925925925,6375,-74523,0.021,0.1065,MLr_vmm,0.3,123,45658.0,45658.0,2.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.375,-74.523,PUERTO BERRÍO,ANTIOQUIA,579,05
44616.43690972222,6088,-74216,0.017,0.0664,MLr_vmm,0.2,133,45658.0,45658.0,45719.0,"Cimitarra - Santander, Colombia",Manual,6.088,-74.216,CIMITARRA,SANTANDER,190,68
44617.92422453704,8282,-74193,0.032,0.2289,MLr_vmm,0.8,60,45658.0,45658.0,45902.0,"Arenal - Bolívar, Colombia",Manual,8.282,-74.193,ARENAL,BOLÍVAR,042,13
44618.15369212963,7006,-74096,0.002,0.000146,MLr_vmm,0.7,90,45658.0,45658.0,45811.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.006,-74.096,YONDÓ (Casabe),ANTIOQUIA,893,05
44619.7049537037,6903,-73872,0.006,0.000151,MLr_vmm,0.5,82,0.8,0.8,45690.0,"Barrancabermeja - Santander, Colombia",Manual,6.903,-73.872,BARRANCABERMEJA,SANTANDER,081,68
44619.909733796296,5889,-74886,0.0,0.1436,MLr_vmm,1.0,66,45748.0,45748.0,45661.0,"San Francisco - Antioquia, Colombia",Manual,5.889,-74.886,SAN FRANCISCO,ANTIOQUIA,652,05
44620.409004629626,6663,-74138,0.03,0.1069,MLr_vmm,0.4,93,45658.0,45658.0,45779.0,"Cimitarra - Santander, Colombia",Manual,6.663,-74.138,CIMITARRA,SANTANDER,190,68
44621.43736111111,7248,-73959,0.024,0.1138,MLr_vmm,0.2,109,0.6,0.6,45690.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.248,-73.959,YONDÓ (Casabe),ANTIOQUIA,893,05
44623.51905092593,7412,-73270,0.0,0.2736,MLr_vmm,45658.0,55,1.0,1.0,45779.0,"Rionegro - Santander, Colombia",Manual,7.412,-73.27,RIONEGRO,SANTANDER,615,68
44624.76804398148,6697,-74554,0.016,0.1318,MLr_vmm,0.3,97,0.6,0.6,45839.0,"Yolombó - Antioquia, Colombia",Manual,6.697,-74.554,YOLOMBÓ,ANTIOQUIA,890,05
44626.22306712963,6446,-73924,0.035,0.0995,MLr_vmm,0.1,134,0.3,0.3,0.6,"Cimitarra - Santander, Colombia",Manual,6.446,-73.924,CIMITARRA,SANTANDER,190,68
44626.28260416666,5937,-74634,0.003,0.0389,MLr_vmm,0.5,121,45717.0,45717.0,45692.0,"Puerto Triunfo - Antioquia, Colombia",Manual,5.937,-74.634,PUERTO TRIUNFO,ANTIOQUIA,591,05
44626.74674768518,6349,-74510,0.019,0.0581,MLr_vmm,0.3,114,45839.0,45839.0,3.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.349,-74.51,PUERTO BERRÍO,ANTIOQUIA,579,05
44631.64802083333,7484,-74047,0.001,0.2339,MLr_vmm,0.8,55,0.9,0.9,45749.0,"San Pablo - Bolívar, Colombia",Manual,7.484,-74.047,SAN PABLO,BOLÍVAR,670,13
44631.74162037037,7264,-73749,0.0,0.1626,MLr_vmm,0.2,230,45658.0,45658.0,45718.0,"Puerto Wilches - Santander, Colombia",Manual,7.264,-73.749,PUERTO WILCHES,SANTANDER,575,68
44632.82582175926,7131,-73445,0.03,0.1475,MLr_vmm,0.3,127,0.9,0.9,45754.0,"Betulia - Santander, Colombia",Manual,7.131,-73.445,BETULIA,SANTANDER,092,68
44633.41431712963,6756,-74458,0.017,0.1454,MLr_vmm,0.7,100,45748.0,45748.0,3.0,"Remedios - Antioquia, Colombia",Manual,6.756,-74.458,REMEDIOS,ANTIOQUIA,604,05
44633.71325231482,7417,-73975,0.005,0.1447,MLr_vmm,0.4,124,0.9,0.9,6.0,"San Pablo - Bolívar, Colombia",Manual,7.417,-73.975,SAN PABLO,BOLÍVAR,670,13
44633.86232638889,6178,-73883,0.026,0.2519,MLr_vmm,45658.0,50,45689.0,45689.0,45810.0,"Bolivar - Santander, Colombia",Manual,6.178,-73.883,BOLÍVAR,SANTANDER,101,68
44634.2599537037,7148,-73909,0.028,0.1122,MLr_vmm,0.8,98,45659.0,45659.0,9.0,"Barrancabermeja - Santander, Colombia",Manual,7.148,-73.909,BARRANCABERMEJA,SANTANDER,081,68
44635.03952546296,6442,-74531,0.012,0.1515,MLr_vmm,0.4,67,0.6,0.6,45778.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.442,-74.531,PUERTO BERRÍO,ANTIOQUIA,579,05
44636.0790162037,6563,-74155,0.028,0.1486,MLr_vmm,0.3,100,0.8,0.8,45717.0,"Cimitarra - Santander, Colombia",Manual,6.563,-74.155,CIMITARRA,SANTANDER,190,68
44637.07349537037,5861,-74777,-0.002,0.0713,MLr_vmm,0.5,172,45718.0,45718.0,45783.0,"Sonsón - Antioquia, Colombia",Manual,5.861,-74.777,SONSÓN,ANTIOQUIA,756,05
44637.44126157407,6635,-74119,0.02,0.1501,MLr_vmm,0.8,89,45809.0,45809.0,45722.0,"Cimitarra - Santander, Colombia",Manual,6.635,-74.119,CIMITARRA,SANTANDER,190,68
44638.053877314815,6417,-73718,0.002,0.1111,MLr_vmm,0.5,94,45658.0,45658.0,45780.0,"Landázuri - Santander, Colombia",Manual,6.417,-73.718,LANDÁZURI,SANTANDER,385,68
44638.41612268519,8567,-74178,0.031,0.1788,MLr_vmm,0.3,84,0.6,0.6,45689.0,"Tiquisio (Puerto Rico) - Bolívar, Colombia",Manual,8.567,-74.178,TIQUISIO (Puerto Rico),BOLÍVAR,810,13
44638.74961805555,7027,-74247,0.011,0.1628,MLr_vmm,0.2,131,0.6,0.6,45840.0,"Cantagallo - Bolívar, Colombia",Manual,7.027,-74.247,CANTAGALLO,BOLÍVAR,160,13
44639.22114583333,6580,-73564,0.011,0.2015,MLr_vmm,45689.0,60,45809.0,45809.0,45720.0,"El Carmen - Santander, Colombia",Manual,6.58,-73.564,EL CARMEN,SANTANDER,235,68
44639.518854166665,6402,-74364,0.023,0.000146,MLr_vmm,0.5,99,45658.0,45658.0,45690.0,"Cimitarra - Santander, Colombia",Manual,6.402,-74.364,CIMITARRA,SANTANDER,190,68
44640.19222222222,6783,-74023,0.024,0.0987,MLr_vmm,0.2,117,0.8,0.8,45840.0,"Puerto Parra - Santander, Colombia",Manual,6.783,-74.023,PUERTO PARRA,SANTANDER,573,68
44640.36478009259,6394,-74402,0.009,0.0992,MLr_vmm,0.5,149,45659.0,45659.0,4.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.394,-74.402,PUERTO BERRÍO,ANTIOQUIA,579,05
44641.195,7575,-74093,0.0,0.1178,MLr_vmm,0.5,145,45809.0,45809.0,45693.0,"San Pablo - Bolívar, Colombia",Manual,7.575,-74.093,SAN PABLO,BOLÍVAR,670,13
44643.39859953704,7557,-74048,0.009,0.2061,MLr_vmm,0.5,57,0.7,0.7,45871.0,"San Pablo - Bolívar, Colombia",Manual,7.557,-74.048,SAN PABLO,BOLÍVAR,670,13
44644.28155092592,7487,-74032,0.009,0.2075,MLr_vmm,0.4,55,0.6,0.6,45690.0,"San Pablo - Bolívar, Colombia",Manual,7.487,-74.032,SAN PABLO,BOLÍVAR,670,13
44644.730219907404,5880,-74884,0.002,0.1459,MLr_vmm,45689.0,145,45780.0,45780.0,45846.0,"San Francisco - Antioquia, Colombia",Manual,5.88,-74.884,SAN FRANCISCO,ANTIOQUIA,652,05
44646.41559027778,8341,-74155,0.03,0.2477,MLr_vmm,0.9,64,45658.0,45658.0,45810.0,"Arenal - Bolívar, Colombia",Manual,8.341,-74.155,ARENAL,BOLÍVAR,042,13
44647.21129629629,6504,-73704,0.002,0.1294,MLr_vmm,0.3,135,0.8,0.8,45749.0,"Vélez - Santander, Colombia",Manual,6.504,-73.704,VÉLEZ,SANTANDER,861,68
44648.61394675926,6200,-74274,0.0,0.1043,MLr_vmm,0.6,95,45809.0,45809.0,45813.0,"Cimitarra - Santander, Colombia",Manual,6.2,-74.274,CIMITARRA,SANTANDER,190,68
44649.11604166667,6974,-74154,0.005,0.1743,MLr_vmm,0.3,59,0.6,0.6,45749.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.974,-74.154,YONDÓ (Casabe),ANTIOQUIA,893,05
44649.370983796296,6532,-74156,0.033,0.1122,MLr_vmm,0.2,135,45659.0,45659.0,45750.0,"Cimitarra - Santander, Colombia",Manual,6.532,-74.156,CIMITARRA,SANTANDER,190,68
44650.0021412037,6719,-74311,0.029,0.2255,MLr_vmm,0.2,269,45718.0,45718.0,45718.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.719,-74.311,YONDÓ (Casabe),ANTIOQUIA,893,05
44651.41265046296,7207,-73140,0.01,0.0941,MLr_vmm,0.4,166,45658.0,45658.0,45901.0,"Bucaramanga - Santander, Colombia",Manual,7.207,-73.14,BUCARAMANGA,SANTANDER,001,68
44653.0044212963,5846,-73971,0.013,0.1698,MLr_vmm,0.5,129,45779.0,45779.0,45661.0,"Florián - Santander, Colombia",Manual,5.846,-73.971,FLORIÁN,SANTANDER,271,68
44654.17469907407,8937,-74136,0.004,0.1607,MLr_vmm,0.3,106,0.9,0.9,45661.0,"Barranco de Loba - Bolívar, Colombia",Manual,8.937,-74.136,BARRANCO DE LOBA,BOLÍVAR,074,13
44657.23771990741,6904,-74020,0.012,0.1865,MLr_vmm,0.9,58,45689.0,45689.0,45871.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.904,-74.02,YONDÓ (Casabe),ANTIOQUIA,893,05
44657.66260416667,6559,-74334,0.014,0.1556,MLr_vmm,0.0,303,45870.0,45870.0,45904.0,"Cimitarra - Santander, Colombia",Manual,6.559,-74.334,CIMITARRA,SANTANDER,190,68
44657.88643518519,7422,-74123,0.008,0.1131,MLr_vmm,0.4,130,0.9,0.9,45901.0,"San Pablo - Bolívar, Colombia",Manual,7.422,-74.123,SAN PABLO,BOLÍVAR,670,13
44658.33578703704,8430,-73618,0.033,0.1986,MLr_vmm,0.7,63,1.0,1.0,45809.0,"Aguachica - Cesar, Colombia",Manual,8.43,-73.618,AGUACHICA,CESAR,011,20
44658.85469907407,5897,-73928,0.0,0.2004,MLr_vmm,0.9,81,45717.0,45717.0,45780.0,"La Belleza - Santander, Colombia",Manual,5.897,-73.928,LA BELLEZA,SANTANDER,377,68
44659.44725694445,7142,-73814,0.014,0.1051,MLr_vmm,0.7,165,45749.0,45749.0,45810.0,"Barrancabermeja - Santander, Colombia",Manual,7.142,-73.814,BARRANCABERMEJA,SANTANDER,081,68
44659.45190972222,6074,-73664,0.005,0.1368,MLr_vmm,0.5,100,45749.0,45749.0,45756.0,"Chipatá - Santander, Colombia",Manual,6.074,-73.664,CHIPATÁ,SANTANDER,179,68
44660.31994212963,6970,-74009,0.002,0.0734,MLr_vmm,0.3,104,0.7,0.7,45690.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.97,-74.009,YONDÓ (Casabe),ANTIOQUIA,893,05
44660.32335648148,6615,-74371,0.02,0.1693,MLr_vmm,0.3,259,45871.0,45871.0,7.0,"Cimitarra - Santander, Colombia",Manual,6.615,-74.371,CIMITARRA,SANTANDER,190,68
44661.15005787037,7261,-73974,0.019,0.0655,MLr_vmm,0.6,102,45809.0,45809.0,45778.0,"Cantagallo - Bolívar, Colombia",Manual,7.261,-73.974,CANTAGALLO,BOLÍVAR,160,13
44661.40068287037,6552,-74504,0.0,0.1923,MLr_vmm,0.4,342,283.7,283.7,586.2,"Puerto Berrío - Antioquia, Colombia",Manual,6.552,-74.504,PUERTO BERRÍO,ANTIOQUIA,579,05
44662.91271990741,6995,-74126,0.018,0.0851,MLr_vmm,0.2,272,45690.0,45690.0,45809.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.995,-74.126,YONDÓ (Casabe),ANTIOQUIA,893,05
44663.94396990741,5941,-74049,0.014,0.0466,MLr_vmm,45717.0,173,0.8,0.8,1.0,"La Belleza - Santander, Colombia",Manual,5.941,-74.049,LA BELLEZA,SANTANDER,377,68
44663.94521990741,5879,-74048,0.022,0.1267,MLr_vmm,0.3,97,45748.0,45748.0,45841.0,"La Belleza - Santander, Colombia",Manual,5.879,-74.048,LA BELLEZA,SANTANDER,377,68
44665.19850694444,7213,-73795,0.027,0.1416,MLr_vmm,0.6,71,0.9,0.9,45809.0,"Barrancabermeja - Santander, Colombia",Manual,7.213,-73.795,BARRANCABERMEJA,SANTANDER,081,68
44665.33689814815,8790,-73543,0.015,0.1309,MLr_vmm,0.3,134,45717.0,45717.0,45901.0,"Pelaya - Cesar, Colombia",Manual,8.79,-73.543,PELAYA,CESAR,550,20
44665.344363425924,6222,-74178,0.019,0.1493,MLr_vmm,0.3,104,0.7,0.7,45902.0,"Cimitarra - Santander, Colombia",Manual,6.222,-74.178,CIMITARRA,SANTANDER,190,68
44665.52936342593,7214,-73774,0.03,0.0753,MLr_vmm,0.4,73,45658.0,45658.0,45748.0,"Barrancabermeja - Santander, Colombia",Manual,7.214,-73.774,BARRANCABERMEJA,SANTANDER,081,68
44670.796747685185,6446,-73623,0.045,0.1545,MLr_vmm,0.3,97,0.9,0.9,4.0,"Santa Helena del Opón - Santander, Colombia",Manual,6.446,-73.623,SANTA HELENA DEL OPÓN,SANTANDER,720,68
44671.18962962963,5965,-73910,0.048,0.1385,MLr_vmm,0.3,92,0.7,0.7,45659.0,"Sucre - Santander, Colombia",Manual,5.965,-73.91,SUCRE,SANTANDER,773,68
44671.43549768518,7484,-73957,0.024,0.0974,MLr_vmm,0.3,185,45717.0,45717.0,45717.0,"San Pablo - Bolívar, Colombia",Manual,7.484,-73.957,SAN PABLO,BOLÍVAR,670,13
44675.36392361111,7223,-73607,0.034,0.0833,MLr_vmm,0.5,67,1.0,1.0,45839.0,"Puerto Wilches - Santander, Colombia",Manual,7.223,-73.607,PUERTO WILCHES,SANTANDER,575,68
44675.41736111111,7206,-73773,0.036,0.0763,MLr_vmm,0.4,119,45717.0,45717.0,45718.0,"Barrancabermeja - Santander, Colombia",Manual,7.206,-73.773,BARRANCABERMEJA,SANTANDER,081,68
44675.47263888889,6299,-73799,0.025,0.1155,MLr_vmm,0.4,116,3.0,3.0,45880.0,"Landázuri - Santander, Colombia",Manual,6.299,-73.799,LANDÁZURI,SANTANDER,385,68
44675.63431712963,7195,-73782,0.035,0.1039,MLr_vmm,0.4,80,45748.0,45748.0,45690.0,"Barrancabermeja - Santander, Colombia",Manual,7.195,-73.782,BARRANCABERMEJA,SANTANDER,081,68
44676.42060185185,7328,-73801,0.025,0.1287,MLr_vmm,0.6,45,45658.0,45658.0,45901.0,"Puerto Wilches - Santander, Colombia",Manual,7.328,-73.801,PUERTO WILCHES,SANTANDER,575,68
44678.68011574074,7192,-73809,0.034,0.0869,MLr_vmm,0.2,85,0.9,0.9,45689.0,"Barrancabermeja - Santander, Colombia",Manual,7.192,-73.809,BARRANCABERMEJA,SANTANDER,081,68
44679.8858912037,5927,-74278,0.023,0.1204,MLr_vmm,0.3,105,45717.0,45717.0,45844.0,"Puerto Boyacá - Boyacá, Colombia",Manual,5.927,-74.278,PUERTO BOYACÁ,BOYACÁ,572,15
44681.49585648148,7192,-73812,0.035,0.1263,MLr_vmm,0.4,85,45689.0,45689.0,45809.0,"Barrancabermeja - Santander, Colombia",Manual,7.192,-73.812,BARRANCABERMEJA,SANTANDER,081,68
44682.146006944444,7183,-73806,0.035,9.6e-05,MLr_vmm,0.3,87,1.0,1.0,45658.0,"Barrancabermeja - Santander, Colombia",Manual,7.183,-73.806,BARRANCABERMEJA,SANTANDER,081,68
44682.19712962963,7310,-74047,0.027,7.7e-05,MLr_vmm,0.2,214,45658.0,45658.0,45809.0,"Cantagallo - Bolívar, Colombia",Manual,7.31,-74.047,CANTAGALLO,BOLÍVAR,160,13
44682.70761574074,7204,-73498,0.026,0.0682,MLr_vmm,0.6,128,45659.0,45659.0,45812.0,"Sabana de Torres - Santander, Colombia",Manual,7.204,-73.498,SABANA DE TORRES,SANTANDER,655,68
44682.781226851854,7205,-73796,0.037,0.0835,MLr_vmm,0.3,86,45718.0,45718.0,45810.0,"Barrancabermeja - Santander, Colombia",Manual,7.205,-73.796,BARRANCABERMEJA,SANTANDER,081,68
44682.84707175926,6890,-73774,0.015,0.0937,MLr_vmm,0.2,154,0.9,0.9,45658.0,"Barrancabermeja - Santander, Colombia",Manual,6.89,-73.774,BARRANCABERMEJA,SANTANDER,081,68
44684.99959490741,7508,-74103,0.009,0.2294,MLr_vmm,0.7,56,0.8,0.8,45778.0,"San Pablo - Bolívar, Colombia",Manual,7.508,-74.103,SAN PABLO,BOLÍVAR,670,13
44685.00146990741,7508,-74120,0.015,0.1577,MLr_vmm,0.6,139,0.8,0.8,45748.0,"San Pablo - Bolívar, Colombia",Manual,7.508,-74.12,SAN PABLO,BOLÍVAR,670,13
44685.24524305556,7507,-74116,0.016,0.1108,MLr_vmm,0.4,119,0.8,0.8,45809.0,"San Pablo - Bolívar, Colombia",Manual,7.507,-74.116,SAN PABLO,BOLÍVAR,670,13
44685.29756944445,7732,-74120,0.018,0.1754,MLr_vmm,45658.0,63,45717.0,45717.0,45749.0,"Simití - Bolívar, Colombia",Manual,7.732,-74.12,SIMITÍ,BOLÍVAR,744,13
44685.769224537034,7456,-74128,0.01,0.1381,MLr_vmm,0.4,139,0.8,0.8,2.0,"San Pablo - Bolívar, Colombia",Manual,7.456,-74.128,SAN PABLO,BOLÍVAR,670,13
